EVENT_WYID,PLAYER_WYID,LOCATIONX,LOCATIONY,MINUTE,SECOND,VIDEOTIMESTAMP,MATCHPERIOD,MATCH_WYID,SHOTBODYPART,SHOTISGOAL,SHOTXG,MATCHLABEL,DATE,VENUE,SIDE,SCORE,TEAM_WYID
110718581,449180,77,38,4,16,307.764386,1H,2290955,right_foot,false,0.05029,"Næstved U19 - Næsby U19, 0 - 1",2016-10-15 02:00:00.000,,away,1,38331
110718680,449686,78,51,7,17,488.74662,1H,2290955,right_foot,false,0.07845,"Næstved U19 - Næsby U19, 0 - 1",2016-10-15 02:00:00.000,,away,1,38331
110718911,449180,92,32,17,8,1079.358164,1H,2290955,right_foot,true,0.0821,"Næstved U19 - Næsby U19, 0 - 1",2016-10-15 02:00:00.000,,away,1,38331
110719093,449686,81,63,29,28,1819.402646,1H,2290955,left_foot,false,0.1053,"Næstved U19 - Næsby U19, 0 - 1",2016-10-15 02:00:00.000,,away,1,38331
110719397,449653,89,28,43,2,2633.119934,1H,2290955,left_foot,false,0.0278,"Næstved U19 - Næsby U19, 0 - 1",2016-10-15 02:00:00.000,,away,1,38331
110719423,449180,94,68,43,59,2690.681717,1H,2290955,right_foot,false,0.05017,"Næstved U19 - Næsby U19, 0 - 1",2016-10-15 02:00:00.000,,away,1,38331
110719441,449180,76,46,45,9,2816.006108,2H,2290955,right_foot,false,0.03067,"Næstved U19 - Næsby U19, 0 - 1",2016-10-15 02:00:00.000,,away,1,38331
110719681,449686,81,35,61,41,3808.334423,2H,2290955,right_foot,false,0.09554,"Næstved U19 - Næsby U19, 0 - 1",2016-10-15 02:00:00.000,,away,1,38331
110719695,449684,90,54,62,54,3881.610415,2H,2290955,left_foot,false,0.4023,"Næstved U19 - Næsby U19, 0 - 1",2016-10-15 02:00:00.000,,away,1,38331
110719783,449677,74,70,67,46,4173.273217,2H,2290955,right_foot,false,0.02447,"Næstved U19 - Næsby U19, 0 - 1",2016-10-15 02:00:00.000,,away,1,38331
110719811,449684,96,36,71,37,4404.888252,2H,2290955,left_foot,false,0.0959,"Næstved U19 - Næsby U19, 0 - 1",2016-10-15 02:00:00.000,,away,1,38331
110719890,449684,90,50,85,50,5257.18454,2H,2290955,left_foot,false,0.76,"Næstved U19 - Næsby U19, 0 - 1",2016-10-15 02:00:00.000,,away,1,38331
110719911,449693,94,62,85,52,5259.576379,2H,2290955,right_foot,false,0.2873,"Næstved U19 - Næsby U19, 0 - 1",2016-10-15 02:00:00.000,,away,1,38331
932810450,578580,92,66,2,39,160.495749,1H,5136915,right_foot,false,0.008983,"Næsby U19 - HB Køge U19, 2 - 0",2021-05-29 12:00:00.000,,home,2,38331
932810452,514812,79,38,11,56,717.133771,1H,5136915,right_foot,false,0.02466,"Næsby U19 - HB Køge U19, 2 - 0",2021-05-29 12:00:00.000,,home,2,38331
932810453,522605,88,54,12,20,741.589595,1H,5136915,right_foot,false,0.1989,"Næsby U19 - HB Køge U19, 2 - 0",2021-05-29 12:00:00.000,,home,2,38331
932810459,609090,88,69,30,36,1837.371981,1H,5136915,right_foot,false,0.08664,"Næsby U19 - HB Køge U19, 2 - 0",2021-05-29 12:00:00.000,,home,2,38331
932810460,522618,87,58,31,35,1896.841021,1H,5136915,right_foot,false,0.01005,"Næsby U19 - HB Køge U19, 2 - 0",2021-05-29 12:00:00.000,,home,2,38331
932810461,626542,87,66,32,43,1964.430751,1H,5136915,right_foot,false,0.1014,"Næsby U19 - HB Køge U19, 2 - 0",2021-05-29 12:00:00.000,,home,2,38331
932810436,522605,91,39,50,12,3052.459508,2H,5136915,right_foot,true,0.1418,"Næsby U19 - HB Køge U19, 2 - 0",2021-05-29 12:00:00.000,,home,2,38331
932810437,609090,89,60,52,59,3219.493141,2H,5136915,right_foot,false,0.173,"Næsby U19 - HB Køge U19, 2 - 0",2021-05-29 12:00:00.000,,home,2,38331
932810438,609090,76,65,57,14,3474.895998,2H,5136915,right_foot,false,0.03259,"Næsby U19 - HB Køge U19, 2 - 0",2021-05-29 12:00:00.000,,home,2,38331
932810441,609090,72,48,60,21,3661.523149,2H,5136915,right_foot,false,0.0722,"Næsby U19 - HB Køge U19, 2 - 0",2021-05-29 12:00:00.000,,home,2,38331
932810442,609090,92,49,64,14,3894.872795,2H,5136915,head_or_other,false,0.1056,"Næsby U19 - HB Køge U19, 2 - 0",2021-05-29 12:00:00.000,,home,2,38331
932810444,609090,86,51,74,53,4533.297503,2H,5136915,right_foot,true,0.2319,"Næsby U19 - HB Køge U19, 2 - 0",2021-05-29 12:00:00.000,,home,2,38331
932810445,522605,74,56,85,45,5185.579377,2H,5136915,right_foot,false,0.04905,"Næsby U19 - HB Køge U19, 2 - 0",2021-05-29 12:00:00.000,,home,2,38331
1407276222,846773,93,55,1,40,100.439684,1H,5364732,right_foot,false,0.1747,"Næsby U19 - Næstved U19, 5 - 0",2022-09-24 12:00:00.000,,home,5,38331
1407276246,624730,88,24,3,41,221.428782,1H,5364732,right_foot,false,0.03659,"Næsby U19 - Næstved U19, 5 - 0",2022-09-24 12:00:00.000,,home,5,38331
1407276435,661131,91,43,15,4,904.40587,1H,5364732,head_or_other,false,0.1272,"Næsby U19 - Næstved U19, 5 - 0",2022-09-24 12:00:00.000,,home,5,38331
1407276456,846773,86,27,16,12,972.281552,1H,5364732,right_foot,false,0.002882,"Næsby U19 - Næstved U19, 5 - 0",2022-09-24 12:00:00.000,,home,5,38331
1407276469,661131,75,45,18,3,1083.039775,1H,5364732,right_foot,false,0.04115,"Næsby U19 - Næstved U19, 5 - 0",2022-09-24 12:00:00.000,,home,5,38331
1407276494,620962,90,46,20,7,1207.93142,1H,5364732,right_foot,true,0.1745,"Næsby U19 - Næstved U19, 5 - 0",2022-09-24 12:00:00.000,,home,5,38331
1407276511,846773,91,71,21,49,1309.040364,1H,5364732,right_foot,false,0.09838,"Næsby U19 - Næstved U19, 5 - 0",2022-09-24 12:00:00.000,,home,5,38331
1407276539,624758,80,68,22,51,1371.781968,1H,5364732,right_foot,false,0.05134,"Næsby U19 - Næstved U19, 5 - 0",2022-09-24 12:00:00.000,,home,5,38331
1407276971,624758,95,44,53,14,2573.577939,2H,5364732,right_foot,false,0.4316,"Næsby U19 - Næstved U19, 5 - 0",2022-09-24 12:00:00.000,,home,5,38331
1407277159,624758,90,53,62,36,3135.898323,2H,5364732,left_foot,true,0.3431,"Næsby U19 - Næstved U19, 5 - 0",2022-09-24 12:00:00.000,,home,5,38331
1407277455,661131,90,50,75,52,3931.562875,2H,5364732,right_foot,true,0.76,"Næsby U19 - Næstved U19, 5 - 0",2022-09-24 12:00:00.000,,home,5,38331
1407277548,625664,90,50,81,35,4274.012394,2H,5364732,right_foot,true,0.76,"Næsby U19 - Næstved U19, 5 - 0",2022-09-24 12:00:00.000,,home,5,38331
955104574,449310,88,75,10,8,610.939427,1H,2760264,right_foot,false,0.01431,"Horsens U19 - Næsby U19, 3 - 0",2019-04-13 13:00:00.000,,away,0,38331
955104669,449295,73,62,13,27,809.742329,1H,2760264,right_foot,false,0.03738,"Horsens U19 - Næsby U19, 3 - 0",2019-04-13 13:00:00.000,,away,0,38331
955104680,449310,91,40,14,5,847.592549,1H,2760264,right_foot,false,0.2483,"Horsens U19 - Næsby U19, 3 - 0",2019-04-13 13:00:00.000,,away,0,38331
955105238,570028,76,72,42,38,2560.642659,1H,2760264,right_foot,false,0.01338,"Horsens U19 - Næsby U19, 3 - 0",2019-04-13 13:00:00.000,,away,0,38331
955105367,450089,89,51,49,5,2950.759372,2H,2760264,right_foot,false,0.4739,"Horsens U19 - Næsby U19, 3 - 0",2019-04-13 13:00:00.000,,away,0,38331
955105380,450089,77,32,49,54,2999.208607,2H,2760264,right_foot,false,0.04453,"Horsens U19 - Næsby U19, 3 - 0",2019-04-13 13:00:00.000,,away,0,38331
1794877610,783082,88,73,6,28,389.93626,1H,5485637,right_foot,false,0.02169,"Viborg U19 - Næsby U19, 4 - 0",2023-10-14 12:00:00.000,,away,0,38331
1794878167,678654,83,52,36,15,2176.927457,1H,5485637,right_foot,false,0.07914,"Viborg U19 - Næsby U19, 4 - 0",2023-10-14 12:00:00.000,,away,0,38331
1794878569,678968,87,44,55,55,3408.068596,2H,5485637,right_foot,false,0.09855,"Viborg U19 - Næsby U19, 4 - 0",2023-10-14 12:00:00.000,,away,0,38331
1794878602,678971,82,59,58,35,3568.60904,2H,5485637,right_foot,false,0.03717,"Viborg U19 - Næsby U19, 4 - 0",2023-10-14 12:00:00.000,,away,0,38331
1794878618,678970,70,38,60,15,3668.107485,2H,5485637,right_foot,false,0.01204,"Viborg U19 - Næsby U19, 4 - 0",2023-10-14 12:00:00.000,,away,0,38331
1794878729,678654,76,49,64,14,3907.344779,2H,5485637,right_foot,false,0.02628,"Viborg U19 - Næsby U19, 4 - 0",2023-10-14 12:00:00.000,,away,0,38331
1794878744,678968,74,58,65,37,3990.305854,2H,5485637,right_foot,false,0.02546,"Viborg U19 - Næsby U19, 4 - 0",2023-10-14 12:00:00.000,,away,0,38331
1794878910,678970,70,35,75,27,4580.796325,2H,5485637,right_foot,false,0.001208,"Viborg U19 - Næsby U19, 4 - 0",2023-10-14 12:00:00.000,,away,0,38331
1794879010,678654,87,29,83,10,5043.180435,2H,5485637,left_foot,false,0.06877,"Viborg U19 - Næsby U19, 4 - 0",2023-10-14 12:00:00.000,,away,0,38331
1794879143,817108,78,40,93,49,5682.549514,2H,5485637,right_foot,false,0.06446,"Viborg U19 - Næsby U19, 4 - 0",2023-10-14 12:00:00.000,,away,0,38331
257058238,496094,70,23,17,56,1089.226703,1H,2663010,right_foot,true,0.02061,"Næsby U19 - Holbæk B&I U19, 2 - 2",2018-06-02 12:00:00.000,,home,2,38331
257058449,496094,75,59,29,10,1763.432609,1H,2663010,right_foot,false,0.02498,"Næsby U19 - Holbæk B&I U19, 2 - 2",2018-06-02 12:00:00.000,,home,2,38331
257058716,449174,77,54,42,56,2589.541001,1H,2663010,right_foot,false,0.03246,"Næsby U19 - Holbæk B&I U19, 2 - 2",2018-06-02 12:00:00.000,,home,2,38331
257058875,449174,81,53,49,16,3133.818497,2H,2663010,right_foot,false,0.08167,"Næsby U19 - Holbæk B&I U19, 2 - 2",2018-06-02 12:00:00.000,,home,2,38331
257058917,449281,90,71,50,46,3223.349948,2H,2663010,right_foot,false,0.03756,"Næsby U19 - Holbæk B&I U19, 2 - 2",2018-06-02 12:00:00.000,,home,2,38331
257059222,449693,84,27,71,15,4452.13676,2H,2663010,right_foot,false,0.001718,"Næsby U19 - Holbæk B&I U19, 2 - 2",2018-06-02 12:00:00.000,,home,2,38331
257059278,494816,88,41,75,53,4730.077493,2H,2663010,left_foot,false,0.1182,"Næsby U19 - Holbæk B&I U19, 2 - 2",2018-06-02 12:00:00.000,,home,2,38331
257059857,449733,81,48,80,46,5023.809865,2H,2663010,left_foot,false,0.07969,"Næsby U19 - Holbæk B&I U19, 2 - 2",2018-06-02 12:00:00.000,,home,2,38331
257059372,449174,97,35,81,37,5074.565204,2H,2663010,right_foot,false,0.06478,"Næsby U19 - Holbæk B&I U19, 2 - 2",2018-06-02 12:00:00.000,,home,2,38331
257059374,494816,75,58,81,45,5082.337293,2H,2663010,right_foot,false,0.005685,"Næsby U19 - Holbæk B&I U19, 2 - 2",2018-06-02 12:00:00.000,,home,2,38331
257059398,449693,95,37,82,53,5150.472839,2H,2663010,left_foot,false,0.1963,"Næsby U19 - Holbæk B&I U19, 2 - 2",2018-06-02 12:00:00.000,,home,2,38331
257059463,449677,80,17,86,25,5362.050119,2H,2663010,right_foot,false,0.06854,"Næsby U19 - Holbæk B&I U19, 2 - 2",2018-06-02 12:00:00.000,,home,2,38331
257059593,449729,93,52,94,2,5819.428517,2H,2663010,head_or_other,true,0.1579,"Næsby U19 - Holbæk B&I U19, 2 - 2",2018-06-02 12:00:00.000,,home,2,38331
257059609,449667,89,49,95,41,5918.205654,2H,2663010,right_foot,false,0.284,"Næsby U19 - Holbæk B&I U19, 2 - 2",2018-06-02 12:00:00.000,,home,2,38331
2289372182,926845,90,70,12,16,744.80686,1H,5626150,right_foot,false,0.004936,"Amager Academy U19 - Næsby U19, 1 - 0",2024-08-24 14:30:00.000,,away,0,38331
2289372494,678654,75,39,29,16,1764.300001,1H,5626150,left_foot,false,0.001133,"Amager Academy U19 - Næsby U19, 1 - 0",2024-08-24 14:30:00.000,,away,0,38331
2289372656,678654,79,42,35,48,2156.097404,1H,5626150,right_foot,false,0.06433,"Amager Academy U19 - Næsby U19, 1 - 0",2024-08-24 14:30:00.000,,away,0,38331
2289372722,926845,88,56,39,0,2348.65644,1H,5626150,right_foot,false,0.2058,"Amager Academy U19 - Næsby U19, 1 - 0",2024-08-24 14:30:00.000,,away,0,38331
2289373059,769941,90,29,57,37,3485.788445,2H,5626150,left_foot,false,0.07662,"Amager Academy U19 - Næsby U19, 1 - 0",2024-08-24 14:30:00.000,,away,0,38331
2289373071,813420,87,37,58,32,3540.877369,2H,5626150,right_foot,false,0.1291,"Amager Academy U19 - Næsby U19, 1 - 0",2024-08-24 14:30:00.000,,away,0,38331
2289373186,766313,87,63,66,54,4042.389102,2H,5626150,head_or_other,false,0.06135,"Amager Academy U19 - Næsby U19, 1 - 0",2024-08-24 14:30:00.000,,away,0,38331
2289373229,678654,78,63,69,19,4187.168733,2H,5626150,left_foot,false,0.003687,"Amager Academy U19 - Næsby U19, 1 - 0",2024-08-24 14:30:00.000,,away,0,38331
2289373418,769945,79,22,79,46,4814.026958,2H,5626150,left_foot,false,0.02059,"Amager Academy U19 - Næsby U19, 1 - 0",2024-08-24 14:30:00.000,,away,0,38331
2289373420,926845,87,62,80,22,4850.013063,2H,5626150,head_or_other,false,0.05918,"Amager Academy U19 - Næsby U19, 1 - 0",2024-08-24 14:30:00.000,,away,0,38331
2289373447,926845,78,57,81,35,4923.106113,2H,5626150,head_or_other,false,0.003302,"Amager Academy U19 - Næsby U19, 1 - 0",2024-08-24 14:30:00.000,,away,0,38331
1215887032,620962,94,29,16,8,969.229145,1H,5245629,left_foot,false,0.0454,"AB U19 - Næsby U19, 2 - 2",2022-03-12 14:30:00.000,,away,2,38331
1215887491,609090,92,43,38,4,2285.085279,1H,5245629,right_foot,false,0.3473,"AB U19 - Næsby U19, 2 - 2",2022-03-12 14:30:00.000,,away,2,38331
1215887818,609090,78,51,53,40,3231.615812,2H,5245629,right_foot,true,0.113,"AB U19 - Næsby U19, 2 - 2",2022-03-12 14:30:00.000,,away,2,38331
1215887849,609090,93,60,56,40,3411.214973,2H,5245629,head_or_other,false,0.1175,"AB U19 - Næsby U19, 2 - 2",2022-03-12 14:30:00.000,,away,2,38331
1215887881,609090,91,65,63,1,3792.870139,2H,5245629,right_foot,false,0.138,"AB U19 - Næsby U19, 2 - 2",2022-03-12 14:30:00.000,,away,2,38331
1215887969,609090,84,66,65,52,3963.585679,2H,5245629,right_foot,false,0.2666,"AB U19 - Næsby U19, 2 - 2",2022-03-12 14:30:00.000,,away,2,38331
1215887975,581812,81,62,65,58,3969.250765,2H,5245629,right_foot,false,0.05406,"AB U19 - Næsby U19, 2 - 2",2022-03-12 14:30:00.000,,away,2,38331
1215888084,578578,84,45,71,44,4315.737951,2H,5245629,right_foot,true,0.3123,"AB U19 - Næsby U19, 2 - 2",2022-03-12 14:30:00.000,,away,2,38331
1215888425,578578,76,41,87,35,5266.218795,2H,5245629,right_foot,false,0.000757,"AB U19 - Næsby U19, 2 - 2",2022-03-12 14:30:00.000,,away,2,38331
416895145,450089,72,54,6,25,399.310986,1H,5001573,right_foot,false,0.04232,"Horsens U19 - Næsby U19, 4 - 2",2019-10-05 13:00:00.000,,away,2,38331
416895235,579448,81,69,9,1,555.552213,1H,5001573,head_or_other,false,0.01552,"Horsens U19 - Næsby U19, 4 - 2",2019-10-05 13:00:00.000,,away,2,38331
416896068,514812,67,55,39,51,2405.757907,1H,5001573,left_foot,false,0.005535,"Horsens U19 - Næsby U19, 4 - 2",2019-10-05 13:00:00.000,,away,2,38331
416896385,623767,90,64,52,31,3194.012081,2H,5001573,left_foot,false,0.02016,"Horsens U19 - Næsby U19, 4 - 2",2019-10-05 13:00:00.000,,away,2,38331
416896396,579448,88,24,52,49,3212.172217,2H,5001573,left_foot,false,0.03335,"Horsens U19 - Næsby U19, 4 - 2",2019-10-05 13:00:00.000,,away,2,38331
416896541,579448,96,72,59,37,3620.966975,2H,5001573,left_foot,false,0.01534,"Horsens U19 - Næsby U19, 4 - 2",2019-10-05 13:00:00.000,,away,2,38331
416896634,626542,85,46,64,8,3891.919684,2H,5001573,right_foot,false,0.01345,"Horsens U19 - Næsby U19, 4 - 2",2019-10-05 13:00:00.000,,away,2,38331
416896664,449295,77,56,65,45,3988.43176,2H,5001573,right_foot,true,0.1467,"Horsens U19 - Næsby U19, 4 - 2",2019-10-05 13:00:00.000,,away,2,38331
416896690,579448,91,68,67,11,4074.92157,2H,5001573,right_foot,false,0.05744,"Horsens U19 - Næsby U19, 4 - 2",2019-10-05 13:00:00.000,,away,2,38331
416896917,514812,75,48,75,56,4599.849519,2H,5001573,left_foot,false,0.04301,"Horsens U19 - Næsby U19, 4 - 2",2019-10-05 13:00:00.000,,away,2,38331
416896940,579448,73,34,77,14,4677.241014,2H,5001573,right_foot,false,0.04602,"Horsens U19 - Næsby U19, 4 - 2",2019-10-05 13:00:00.000,,away,2,38331
416896955,514812,88,35,78,27,4750.936917,2H,5001573,left_foot,false,0.1106,"Horsens U19 - Næsby U19, 4 - 2",2019-10-05 13:00:00.000,,away,2,38331
416897076,579448,80,21,87,40,5303.12215,2H,5001573,right_foot,true,0.02239,"Horsens U19 - Næsby U19, 4 - 2",2019-10-05 13:00:00.000,,away,2,38331
416897096,450089,79,24,90,3,5446.700551,2H,5001573,right_foot,false,0.02481,"Horsens U19 - Næsby U19, 4 - 2",2019-10-05 13:00:00.000,,away,2,38331
1228625438,620943,95,73,2,55,176.907431,1H,5245632,right_foot,false,0.0744,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228625622,609090,90,50,11,31,692.502227,1H,5245632,right_foot,true,0.76,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228625694,578578,91,45,14,18,859.30009,1H,5245632,head_or_other,false,0.06905,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228625710,624730,82,30,14,36,877.364288,1H,5245632,left_foot,false,0.03432,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228625816,578578,74,19,17,23,1044.26806,1H,5245632,right_foot,false,0.0003076,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228626056,609090,90,65,28,25,1706.716149,1H,5245632,right_foot,false,0.1315,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228626078,579789,86,26,29,9,1750.063757,1H,5245632,left_foot,false,0.0191,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228626118,609090,80,31,31,3,1864.793955,1H,5245632,right_foot,false,0.1477,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228626395,609090,90,50,43,20,2601.423219,1H,5245632,right_foot,false,0.76,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228626539,581812,97,39,49,33,2987.89646,2H,5245632,head_or_other,false,0.09496,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228626564,609090,95,35,50,50,3064.988679,2H,5245632,left_foot,false,0.01945,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228626602,581812,88,49,54,8,3262.705956,2H,5245632,right_foot,false,0.04343,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228626665,579789,100,100,57,50,3484.906331,2H,5245632,,true,0.00125,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228626827,609090,84,37,64,37,3891.393587,2H,5245632,right_foot,false,0.04482,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228626842,578578,86,34,65,1,3915.662276,2H,5245632,right_foot,false,0.02385,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228626853,579789,91,54,65,30,3944.730926,2H,5245632,left_foot,false,0.1851,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228626863,624730,84,39,65,54,3968.922088,2H,5245632,right_foot,false,0.1079,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228626887,609090,94,49,67,12,4046.025572,2H,5245632,right_foot,false,0.311,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228626889,578578,90,30,67,15,4049.605916,2H,5245632,right_foot,false,0.104,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228627036,609090,89,59,75,17,4531.260365,2H,5245632,right_foot,true,0.25,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228627123,766640,93,65,80,57,4871.805314,2H,5245632,right_foot,true,0.0468,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228627151,766640,87,60,82,37,4971.655436,2H,5245632,left_foot,false,0.137,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228627153,578578,81,35,82,40,4974.220404,2H,5245632,right_foot,true,0.1345,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228627235,609090,90,36,88,15,5309.540343,2H,5245632,right_foot,false,0.2168,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1228627286,609090,91,37,92,2,5536.409074,2H,5245632,left_foot,false,0.2151,"Næsby U19 - Nykøbing U19, 5 - 1",2022-03-20 12:00:00.000,,home,5,38331
1297058449,620943,94,59,1,4,65.778402,1H,5245696,head_or_other,false,0.02624,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297058459,609090,88,61,1,47,108.10604,1H,5245696,right_foot,true,0.142,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297058614,609090,90,52,10,24,625.265638,1H,5245696,head_or_other,false,0.07842,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297058754,578578,75,32,15,55,956.008532,1H,5245696,right_foot,false,0.0004285,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297058835,578578,76,37,24,41,1482.923856,1H,5245696,right_foot,false,0.001639,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297058851,620928,92,66,25,14,1515.512238,1H,5245696,right_foot,false,0.05234,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297058949,609090,90,66,30,0,1801.853584,1H,5245696,left_foot,false,0.01318,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059025,609090,89,43,34,4,2045.624262,1H,5245696,right_foot,false,0.07245,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059126,578578,70,46,40,42,2443.735189,1H,5245696,right_foot,false,0.02996,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059165,620928,82,74,42,25,2546.199763,1H,5245696,right_foot,true,0.0357,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059199,609090,89,58,44,46,2687.114569,1H,5245696,right_foot,false,0.3299,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059380,620928,84,63,48,20,3007.953922,2H,5245696,left_foot,false,0.1032,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059450,579789,70,40,51,46,3213.441811,2H,5245696,left_foot,false,0.02884,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059519,609090,88,58,56,40,3507.492784,2H,5245696,head_or_other,false,0.03012,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059530,609090,89,30,57,20,3547.704727,2H,5245696,right_foot,false,0.0878,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059569,609090,92,65,59,56,3703.917771,2H,5245696,right_foot,false,0.06587,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059622,620928,89,68,63,25,3912.275796,2H,5245696,right_foot,false,0.01744,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059635,681276,76,37,64,35,3982.804081,2H,5245696,left_foot,false,0.03707,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059640,579789,95,55,64,38,3985.1245,2H,5245696,left_foot,true,0.7737,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059698,609090,88,54,67,26,4153.738077,2H,5245696,right_foot,false,0.1054,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059706,620943,92,53,68,25,4212.689226,2H,5245696,head_or_other,false,0.113,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059709,609090,97,54,68,26,4213.85949,2H,5245696,right_foot,false,0.7361,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297059809,581812,92,59,76,59,4726.159712,2H,5245696,head_or_other,false,0.06563,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297060042,609090,86,33,85,36,5243.899286,2H,5245696,left_foot,false,0.09658,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
1297060070,609090,90,55,86,55,5322.888724,2H,5245696,right_foot,false,0.1321,"Næsby U19 - Kolding IF U19, 4 - 0",2022-05-20 18:00:00.000,,home,4,38331
