PLAYER_WYID,SEASONNAME,TEAMNAME,MATCHES,MINUTESTAGGED,GOALS,YELLOWCARD,REDCARDS,PASSES,SUCCESSFULPASSES,PASSESTOFINALTHIRD,SUCCESSFULPASSESTOFINALTHIRD,FORWARDPASSES,SUCCESSFULFORWARDPASSES,TOUCHINBOX,ASSISTS,DUELS,DUELSWON,PROGRESSIVEPASSES,SUCCESSFULPROGRESSIVEPASSES
449086,2022/2023,SfB-Oure,31,2693,1,2,0,1742,1553,173,133,467,377,26,3,717,312,194,147
766690,2022/2023,Sønderjyske U17,20,729,1,0,0,139,108,18,14,43,25,2,0,106,24,25,15
578586,2022/2023,SfB-Oure,28,1538,9,3,0,379,282,27,14,75,41,38,1,340,119,42,29
814545,2022/2023,Kolding IF U17,29,1741,5,0,0,256,193,14,9,61,41,38,2,276,95,32,23
874708,2022/2023,Næsby U19,8,720,0,2,0,94,62,7,0,38,14,0,0,5,3,24,8
577616,2022/2023,Roskilde,7,191,0,0,0,44,28,4,3,10,6,4,0,83,32,8,4
679655,2022/2023,Lyngby U17,25,1705,3,1,0,362,283,39,22,102,70,40,1,400,126,50,38
620603,2022/2023,HIK U19,15,1254,1,2,0,851,714,98,57,356,250,7,0,254,108,168,103
578589,2022/2023,Middelfart,11,747,0,3,0,525,477,96,76,196,164,2,1,119,50,98,88
682497,2022/2023,AB Tårnby,11,664,1,0,0,157,113,19,11,50,29,22,0,182,70,25,19
905396,2022/2023,Young Boys,14,409,4,0,0,72,52,3,0,18,13,36,0,118,39,8,8
764639,2022/2023,Amager Academy U17,23,1685,1,1,0,531,468,67,63,125,101,7,1,306,105,72,54
766653,2022/2023,Næsby U19,8,292,0,2,0,44,33,6,3,17,10,4,0,59,16,6,5
822357,2022/2023,HIK U17,10,960,0,0,0,352,291,15,5,185,135,0,0,16,14,73,34
399553,2022/2023,AB,1,90,0,0,0,27,27,2,2,13,13,0,0,2,0,10,10
867854,2022/2023,Lyngby U15,2,155,0,0,0,33,23,2,2,10,7,0,0,32,9,9,3
858382,2022/2023,Dalum,14,1220,1,0,0,383,302,52,35,109,73,17,1,247,99,68,52
850146,2022/2023,Jammerbugt,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765149,2022/2023,Farum Boldklub U15,21,1446,7,0,0,361,293,37,30,91,65,65,1,387,151,38,25
620953,2022/2023,Næsby U19,21,1614,5,0,0,390,286,53,33,140,87,47,4,398,132,82,61
679311,2022/2023,Vejle U19,20,1612,0,0,0,462,322,49,19,138,68,21,4,281,107,88,48
449169,2022/2023,SfB-Oure,31,2179,11,2,0,735,573,61,46,159,99,85,8,474,162,84,53
850107,2022/2023,IF Lyseng U17,18,1565,15,1,0,184,112,24,12,44,20,46,1,331,122,16,10
762195,2022/2023,VSK Århus,6,21,0,0,0,5,3,1,0,2,1,1,0,10,4,0,0
845949,2022/2023,Sønderjyske U19,18,829,4,1,0,148,110,9,6,32,19,21,1,252,75,12,6
847882,2022/2023,Randers U15,26,2285,1,3,0,871,564,150,61,494,270,10,1,386,146,245,122
623316,2022/2023,Helsingør U19,25,1728,5,2,0,492,374,70,46,172,115,44,4,442,171,67,47
861755,2022/2023,Sønderjyske U19,1,90,0,1,0,54,42,11,8,27,20,1,0,25,14,13,12
815412,2022/2023,HIK U19,20,1313,1,2,0,558,403,105,66,235,150,8,1,330,102,132,83
842077,2022/2023,Silkeborg IF U15,24,2172,1,2,0,695,551,94,59,229,152,48,1,666,259,86,58
738587,2022/2023,SfB-Oure FA U19,1,17,0,0,0,4,2,1,0,3,2,1,0,3,1,3,2
660853,2022/2023,AaB U17,19,1754,1,3,0,1017,913,69,37,315,239,2,0,188,83,137,79
769084,2022/2023,AGF U17,2,14,0,0,0,11,10,2,1,5,4,0,0,5,4,0,0
804916,2022/2023,Jammerbugt,2,180,0,0,0,26,24,6,4,9,7,1,0,11,5,5,5
496597,2022/2023,FA 2000,11,520,0,1,0,250,214,48,41,91,66,4,0,136,51,45,37
623771,2022/2023,Dalum,29,2040,2,9,0,480,357,65,39,160,99,21,0,380,129,79,42
766696,2022/2023,Sønderjyske U17,1,14,0,0,0,4,4,0,0,0,0,0,0,3,1,0,0
752773,2022/2023,Sønderjyske U17,25,2387,1,2,0,956,775,75,35,356,236,8,0,263,84,181,86
764452,2022/2023,Amager Academy U19,21,1063,1,6,0,266,200,36,20,82,47,20,0,281,87,37,20
765138,2022/2023,FC Nordsjælland U15,22,1336,1,3,0,497,401,76,52,181,125,27,3,232,82,72,53
135120,2022/2023,Ishøj,13,838,5,0,0,120,100,13,9,24,14,20,0,88,34,11,9
846978,2022/2023,Amager Academy U17,2,58,0,1,0,14,6,2,0,8,4,0,0,16,3,3,0
608390,2022/2023,Brøndby U19,16,1040,4,2,0,320,233,44,26,89,55,40,0,231,66,45,32
764627,2022/2023,Amager Academy U17,30,2388,14,3,0,826,631,131,87,318,212,81,2,725,267,130,100
939675,2022/2023,Næsby U17,1,23,0,0,0,9,8,0,0,1,0,0,0,11,3,0,0
747907,2022/2023,B.93 U17,21,1920,0,3,0,702,611,34,12,260,188,0,0,35,27,110,55
500014,2022/2023,AB,11,639,0,0,0,287,248,24,18,92,69,3,0,121,52,48,30
620797,2022/2023,Lyngby U19,10,746,0,0,0,487,420,71,43,215,161,2,0,87,34,102,72
766027,2022/2023,Vejle U17,21,1904,4,1,0,359,273,53,34,106,70,56,3,551,176,47,38
844058,2022/2023,Frem,16,573,0,1,0,142,106,17,9,41,26,7,1,109,35,26,17
814544,2022/2023,Kolding IF U17,29,1364,2,0,0,282,202,45,30,96,57,17,3,272,96,54,40
835310,2022/2023,Viborg U17,17,633,0,0,0,246,182,33,23,103,71,6,0,142,39,60,38
845280,2022/2023,Lyseng,2,41,0,0,0,14,5,2,1,9,4,1,0,19,9,3,1
761138,2022/2023,Horsens U17,21,1233,0,4,1,434,333,80,46,224,149,6,0,173,50,117,81
611269,2022/2023,Frem,9,289,0,2,0,122,81,18,6,56,28,1,0,50,18,28,14
831205,2022/2023,Hvidovre U17,1,66,0,0,0,16,12,4,3,3,3,0,0,7,0,3,3
508926,2022/2023,Vanløse,21,1657,1,4,0,647,476,104,72,275,190,27,1,360,139,173,130
760810,2022/2023,AaB U17,22,1798,8,1,0,734,622,98,74,234,164,30,1,172,59,137,101
620605,2022/2023,HIK U19,1,29,0,0,0,14,10,2,1,3,2,2,0,11,2,1,0
830479,2022/2023,Nykøbing U17,10,365,0,0,0,92,69,12,8,31,20,1,0,83,26,17,7
752046,2022/2023,Helsingør U19,3,148,0,0,0,28,21,1,0,6,4,5,0,37,8,2,1
915798,2022/2023,Kolding IF U17,3,69,0,0,0,17,13,4,2,11,9,0,0,22,11,6,4
848864,2022/2023,Brøndby U17,10,294,1,0,0,108,84,7,6,37,24,6,0,67,30,20,16
56497,2022/2023,Ishøj,5,210,3,0,0,75,64,9,7,14,11,13,1,67,35,8,8
449689,2022/2023,Næsby,8,193,1,3,0,91,72,12,4,26,16,5,0,41,16,13,10
619656,2022/2023,HB Køge U19,6,354,0,1,0,128,105,20,12,35,24,3,0,69,28,19,13
766529,2022/2023,Hvidovre U17,13,1188,3,0,0,462,309,83,47,244,146,17,3,285,100,139,94
912454,2022/2023,Ishøj,7,291,0,1,0,192,153,57,42,87,61,6,0,81,47,48,41
846659,2022/2023,Dalum,4,149,0,0,0,33,22,3,1,6,4,1,0,27,4,5,2
861755,2022/2023,SønderjyskE U19,1,90,0,1,0,54,42,11,8,27,20,1,0,25,14,13,12
620958,2022/2023,SønderjyskE U19,22,1881,0,1,0,723,561,115,77,232,151,12,2,324,105,129,88
862133,2022/2023,Hvidovre U17,24,1923,0,3,0,641,449,78,40,382,240,6,2,317,128,183,91
681104,2022/2023,Hvidovre U19,16,721,1,1,0,86,65,7,6,23,18,19,3,197,40,5,3
912370,2022/2023,Viborg U17,4,215,0,0,0,112,91,13,10,54,40,2,0,48,10,33,27
628617,2022/2023,Kolding IF U19,25,1222,1,3,1,533,410,89,55,218,142,13,1,188,69,121,75
620931,2022/2023,OB U19,22,1852,0,2,1,928,816,125,102,297,229,13,3,450,206,137,101
766680,2022/2023,Sønderjyske U17,1,9,0,0,0,5,3,1,1,3,2,0,0,1,1,1,0
450105,2022/2023,VSK Århus,25,1740,5,3,0,507,368,64,40,137,89,47,1,278,114,91,78
679654,2022/2023,Nordsjælland U17,5,74,0,0,0,20,16,2,1,1,0,2,1,16,9,1,0
922501,2022/2023,Roskilde U17,7,442,1,0,0,88,63,12,8,31,18,14,1,60,17,18,14
845262,2022/2023,IF Lyseng U17,24,1186,1,3,0,136,78,21,7,52,17,16,0,297,90,29,10
742492,2022/2023,AaB U17,4,176,0,1,0,24,13,1,1,6,2,6,0,36,10,6,2
678968,2022/2023,Næsby U19,29,1905,3,3,0,474,354,81,47,181,116,13,0,296,98,88,54
846743,2022/2023,Næsby U17,14,803,0,1,0,250,198,43,26,83,55,8,0,196,79,38,26
764620,2022/2023,B 93 U19,23,1605,1,0,0,1564,1439,187,139,410,333,7,0,215,104,186,148
678996,2022/2023,Randers U17,23,1628,1,0,0,546,447,24,17,82,58,25,5,395,121,62,27
790805,2022/2023,HIK U17,28,1382,4,0,0,417,304,52,32,107,72,45,3,259,87,72,51
942281,2022/2023,AB Tårnby,1,37,0,0,0,5,5,0,0,1,1,0,0,6,2,0,0
729780,2022/2023,Horsens U19,1,61,0,0,0,22,15,2,0,10,5,0,0,11,2,2,2
846366,2022/2023,Jammerbugt,1,86,0,1,0,41,36,5,4,14,10,0,0,14,0,6,4
279703,2022/2023,FA 2000,14,1083,3,3,0,565,478,101,55,155,95,5,0,174,57,85,60
743568,2022/2023,Horsens U19,21,734,2,3,0,276,209,29,15,107,66,15,0,156,60,48,27
685731,2022/2023,AGF U19,8,688,2,3,0,454,390,47,31,185,144,7,0,155,64,78,53
779819,2022/2023,Næsby U17,15,1440,0,1,0,609,538,8,1,215,160,0,0,22,14,72,18
845275,2022/2023,IF Lyseng U19,15,514,0,1,0,161,120,22,8,74,43,0,0,66,32,40,19
766655,2022/2023,SfB-Oure FA U19,15,828,0,1,0,488,410,64,44,194,136,2,0,131,37,87,51
849888,2022/2023,Horsens U15,17,775,2,0,0,160,94,22,16,68,33,11,1,117,32,47,21
765084,2022/2023,Næstved U19,25,2247,1,3,0,996,781,102,72,325,228,21,3,543,233,191,130
624728,2022/2023,Næsby U19,23,1547,0,11,0,680,559,96,63,269,198,2,0,285,117,142,97
814087,2022/2023,Helsingør U17,25,1163,2,2,0,1046,933,116,82,264,190,8,0,158,78,130,77
912303,2022/2023,HIK U17,6,154,2,0,0,22,15,2,1,5,2,7,1,34,10,2,1
794620,2022/2023,AB Tårnby,4,234,0,0,0,42,28,3,1,13,6,0,0,30,8,11,3
853692,2022/2023,Næstved U17,5,86,0,1,0,28,17,4,3,18,9,0,1,27,10,9,6
619672,2022/2023,Helsingør U19,23,1694,0,2,0,1018,822,171,111,362,249,22,1,387,160,231,175
764503,2022/2023,HIK U19,8,705,0,0,0,508,443,52,32,210,166,2,0,64,23,95,61
935321,2022/2023,Amager Academy U17,1,30,0,0,0,24,21,4,3,11,9,0,0,4,1,5,3
764496,2022/2023,HIK U17,27,2274,1,4,0,970,831,97,65,274,189,10,2,460,163,122,61
766695,2022/2023,Sønderjyske U17,11,354,0,1,0,88,64,7,0,35,21,2,0,67,26,13,7
604370,2022/2023,Roskilde,24,2112,5,7,0,1086,852,179,117,410,284,26,5,414,131,223,171
866967,2022/2023,AB U17,3,257,0,1,0,106,94,2,0,43,35,0,0,9,8,12,3
871620,2022/2023,IF Lyseng U17,4,108,0,1,0,6,5,0,0,2,2,0,0,22,14,0,0
766631,2022/2023,Hvidovre U17,12,563,1,3,0,150,113,28,17,60,40,2,1,153,53,30,18
679648,2022/2023,HB Køge U17,15,984,1,4,0,327,256,45,28,122,83,31,1,255,101,47,34
630866,2022/2023,Viborg U19,10,523,1,3,0,145,112,33,21,60,36,4,0,82,22,27,21
764684,2022/2023,Næstved U17,10,709,0,1,0,260,196,45,30,96,61,7,0,289,135,48,28
696293,2022/2023,AGF U19,9,692,0,0,0,254,204,20,18,64,43,7,0,189,65,44,23
919134,2022/2023,Næsby U17,1,39,0,0,0,6,4,0,0,0,0,0,0,3,2,1,0
680202,2022/2023,Sønderjyske U17,11,353,0,0,0,134,91,11,5,59,31,2,0,75,24,39,11
624650,2022/2023,Silkeborg U19,22,1826,7,3,0,681,533,71,49,171,110,76,2,423,125,97,70
769124,2022/2023,København U15,12,1036,0,1,0,1379,1185,134,79,460,328,9,0,199,77,215,119
449319,2022/2023,Thisted,2,180,0,2,0,122,102,15,8,62,46,1,0,36,15,26,19
682037,2022/2023,Esbjerg U19,13,585,1,1,0,96,70,14,7,29,17,11,1,70,17,13,7
12365,2022/2023,AB Tårnby,10,662,1,0,0,405,302,72,42,115,70,34,2,302,111,73,57
941256,2022/2023,Holstebro,1,21,0,0,0,7,4,1,0,4,1,1,0,7,1,1,0
880507,2022/2023,Randers U15,6,356,0,0,0,111,75,15,6,51,32,1,1,86,26,22,11
453310,2022/2023,Skive,14,1210,2,3,0,898,749,141,83,395,272,8,1,212,97,189,130
765990,2022/2023,Vejle U15,14,1260,3,0,0,537,409,71,47,231,154,15,3,237,86,126,80
679886,2022/2023,Hobro IK U19,24,2073,3,5,1,626,396,111,54,308,174,18,3,295,120,209,128
577616,2022/2023,Næstved U19,1,90,0,0,0,33,28,5,4,9,6,5,0,29,12,3,3
766689,2022/2023,Sønderjyske U17,25,1850,2,1,0,465,362,52,30,157,102,10,0,346,97,85,45
620760,2022/2023,Næstved U19,16,1256,2,6,0,536,423,96,61,187,127,16,1,294,122,96,69
681203,2022/2023,Nykøbing U19,19,1119,2,3,0,164,130,16,9,32,21,19,1,346,112,15,8
639591,2022/2023,Brøndby U19,9,801,0,0,0,257,230,6,1,114,89,0,0,5,3,45,26
562741,2022/2023,Lyseng,2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766101,2022/2023,VSK Århus,28,1816,0,2,0,627,530,100,76,179,128,6,0,326,120,90,64
765130,2022/2023,HB Køge U17,2,210,0,0,0,103,95,8,5,50,44,0,0,1,0,25,20
500251,2022/2023,HIK,3,237,0,0,1,38,34,2,0,20,16,0,0,1,1,5,3
680069,2022/2023,Randers U15,22,1980,0,2,0,211,155,17,5,118,70,0,0,9,5,80,51
884609,2022/2023,FC Nordsjælland U15,2,170,0,0,0,50,43,7,3,11,8,1,1,27,12,6,4
682113,2022/2023,Midtjylland U19,1,20,0,0,0,17,14,0,0,3,3,0,0,8,3,1,1
380832,2022/2023,Aarhus Fremad,14,1242,13,1,0,317,233,34,18,76,41,50,3,274,103,44,25
450467,2022/2023,Thisted,25,2106,1,5,0,917,701,90,55,331,203,18,1,553,200,170,104
750471,2022/2023,Esbjerg U17,1,7,0,0,0,9,6,2,2,0,0,1,0,2,0,3,3
766720,2022/2023,AB U19,9,597,0,0,0,201,165,21,14,56,42,3,0,120,47,23,15
745032,2022/2023,Næstved U17,21,1966,1,2,0,868,654,191,105,326,179,7,0,429,159,166,116
593779,2022/2023,Lyngby U19,23,2099,4,4,0,1063,877,132,86,358,245,60,5,556,243,151,113
796686,2022/2023,HB Køge U17,16,552,2,0,0,116,93,10,7,47,32,6,1,90,18,11,7
681248,2022/2023,AB,4,121,0,1,0,23,17,6,5,10,8,4,0,23,4,2,2
375466,2022/2023,VSK Århus,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
845258,2022/2023,IF Lyseng U17,26,2238,1,6,0,637,473,86,38,247,135,6,1,430,159,127,51
766025,2022/2023,Roskilde,5,117,0,0,0,39,33,2,2,9,9,2,0,43,12,5,4
627725,2022/2023,Lyngby U19,6,181,0,1,0,66,56,7,4,18,15,9,0,53,13,9,8
932132,2022/2023,Viborg U17,2,136,1,0,0,30,27,1,0,2,1,11,0,38,14,1,1
769228,2022/2023,Silkeborg IF U15,21,1096,2,0,0,241,188,23,12,64,44,27,2,243,69,32,19
625203,2022/2023,Brøndby U19,17,1050,0,3,0,746,638,117,86,319,254,7,2,200,73,169,121
619923,2022/2023,AaB U19,10,719,0,2,0,437,396,48,39,161,132,7,2,112,63,75,53
705904,2022/2023,Randers U17,16,1040,1,0,0,605,465,75,42,185,114,6,1,176,53,92,57
623463,2022/2023,Esbjerg U19,20,1010,0,1,0,188,158,19,13,49,35,15,1,199,58,25,20
769229,2022/2023,Silkeborg IF U15,5,214,1,0,0,31,26,4,3,8,7,6,0,32,9,6,4
449452,2022/2023,AB,29,2610,8,4,0,1431,1174,252,158,605,416,21,2,348,150,324,239
768855,2022/2023,AB U17,1,46,0,0,0,6,5,1,0,3,2,1,0,7,3,0,0
850101,2022/2023,AB U19,2,52,0,2,0,8,4,2,1,3,1,0,0,4,1,4,2
524503,2022/2023,Middelfart,11,671,0,0,0,437,383,49,37,137,108,11,0,154,59,62,54
665548,2022/2023,Frem,12,986,2,1,0,167,122,22,14,30,18,18,0,314,89,24,19
680510,2022/2023,Helsingør U19,24,1587,2,1,0,1139,993,183,130,406,301,11,0,271,127,186,144
861957,2022/2023,Vejle U15,6,409,0,0,0,172,147,14,7,53,34,1,0,98,39,27,12
773035,2022/2023,Næstved U19,2,24,0,0,0,4,4,1,1,0,0,0,0,2,1,1,1
851324,2022/2023,Kolding IF,1,44,0,0,0,28,19,6,2,12,6,0,0,6,3,8,4
580048,2022/2023,B.93,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760962,2022/2023,Midtjylland U17,11,445,0,2,0,209,159,45,27,103,65,1,0,67,22,56,41
701665,2022/2023,SfB-Oure FA U19,16,1289,1,3,0,881,754,103,62,313,228,5,1,215,93,152,97
856140,2022/2023,Helsingør U17,10,326,0,0,0,122,103,10,5,25,16,5,0,57,23,11,9
588183,2022/2023,Helsingør U19,24,1235,5,2,0,257,203,16,9,43,31,55,3,226,69,27,21
766716,2022/2023,AB U17,8,676,0,1,0,290,248,35,25,117,87,7,0,46,29,62,40
817469,2022/2023,AB U17,9,330,0,1,0,140,117,26,18,68,51,1,0,47,18,30,21
856672,2022/2023,IF Lyseng U19,7,130,0,1,0,44,31,8,6,15,8,2,0,27,12,7,3
846373,2022/2023,Jammerbugt,1,90,0,0,0,48,40,5,4,20,17,0,0,6,2,10,7
628460,2022/2023,B 93 U19,27,1902,4,5,0,886,742,103,74,275,197,28,0,330,124,147,107
815708,2022/2023,HB Køge U17,20,1803,0,2,0,953,834,165,125,428,338,4,0,359,158,195,154
660844,2022/2023,HIK U19,15,1203,5,0,0,397,285,59,32,131,78,32,2,204,58,76,50
705378,2022/2023,SfB-Oure FA U17,27,2178,14,3,0,539,392,51,28,116,73,71,3,634,224,73,49
627713,2022/2023,Nordsjælland U19,24,2004,26,2,0,352,264,22,15,61,38,115,1,524,190,30,19
302918,2022/2023,Ishøj,24,1935,2,5,0,1033,869,136,85,416,296,5,0,211,107,232,153
830478,2022/2023,Nykøbing U17,26,1017,0,0,0,373,301,49,24,133,81,3,0,123,34,61,31
845786,2022/2023,B.93 U17,5,80,0,0,0,40,38,5,4,11,10,1,0,17,7,2,1
738360,2022/2023,B.93 U17,13,1020,5,2,0,208,156,12,11,56,36,36,1,293,109,18,10
765374,2022/2023,København U17,25,2243,0,2,0,1301,1102,172,127,503,386,27,3,455,180,264,207
845253,2022/2023,IF Lyseng U17,22,1470,3,0,0,180,116,22,6,56,28,40,0,301,94,28,15
738329,2022/2023,AaB U17,11,380,0,0,0,90,69,7,6,21,16,2,0,52,18,13,7
685992,2022/2023,Hobro IK U19,1,15,0,0,0,8,7,2,1,4,3,0,0,2,0,1,1
766791,2022/2023,Lyngby U17,23,1976,1,1,0,759,630,58,35,240,169,40,0,444,194,104,68
767132,2022/2023,Hobro IK U17,26,997,0,3,0,294,206,37,20,104,58,10,0,207,65,47,23
680617,2022/2023,Horsens U17,11,936,0,1,1,615,518,94,61,222,148,6,0,261,115,114,77
56995,2022/2023,Skive,2,180,0,0,0,34,23,7,4,10,5,2,0,53,13,5,2
845863,2022/2023,Sønderjyske U15,20,1640,3,1,0,260,191,29,18,72,50,43,2,306,95,35,24
660845,2022/2023,HIK U19,5,450,0,0,0,150,125,6,3,73,57,0,0,6,4,34,14
681326,2022/2023,SfB-Oure FA U19,17,1496,2,2,0,954,811,143,90,370,264,5,2,245,109,178,122
697954,2022/2023,HB Køge U19,12,849,6,0,0,129,105,9,8,28,20,42,1,181,45,14,9
893904,2022/2023,Amager Academy U17,3,151,0,0,0,62,53,5,4,22,19,2,0,38,15,12,10
449805,2022/2023,Frem,6,181,0,0,0,161,122,16,9,40,23,14,0,160,60,23,11
661128,2022/2023,Dalum,12,282,1,0,0,54,48,1,1,6,5,5,0,71,12,3,1
645724,2022/2023,AB U19,10,704,3,1,0,144,118,17,14,45,37,16,0,196,62,28,24
845863,2022/2023,SønderjyskE U15,20,1640,3,1,0,260,191,29,18,72,50,43,2,306,95,35,24
766597,2022/2023,Randers U17,25,2223,12,3,0,420,301,27,17,73,47,98,0,673,229,31,11
761130,2022/2023,Horsens U17,9,639,1,0,0,134,100,27,18,34,24,21,1,130,45,21,17
679296,2022/2023,Esbjerg U19,20,999,0,0,0,196,142,18,11,47,25,26,0,295,98,16,10
608000,2022/2023,Holstebro,12,925,1,3,0,391,329,56,27,155,100,6,0,101,37,65,43
56121,2022/2023,Middelfart,31,2790,0,1,0,845,750,61,32,427,343,0,0,20,16,171,124
281257,2022/2023,Ishøj,28,1986,22,5,0,335,244,39,22,86,46,70,2,378,101,33,25
627728,2022/2023,Nordsjælland U19,18,1395,1,2,1,1354,1241,145,111,459,384,22,1,166,75,192,145
850106,2022/2023,IF Lyseng U17,26,1860,0,2,0,369,235,66,40,193,111,3,0,292,93,109,61
517847,2022/2023,Brabrand,28,2520,2,4,0,620,444,117,57,337,192,25,0,398,144,167,100
745021,2022/2023,Hvidovre U19,11,595,1,1,0,303,256,41,23,124,89,2,0,74,27,54,39
752599,2022/2023,HIK U17,14,775,3,0,0,282,192,38,19,120,74,9,1,182,58,63,38
845849,2022/2023,SønderjyskE U15,1,27,0,0,0,4,4,2,2,2,2,0,0,6,0,2,2
481121,2022/2023,Holstebro,29,2541,1,1,0,857,609,146,87,405,266,12,6,454,175,267,195
679474,2022/2023,Sønderjyske U19,21,1163,7,0,0,284,220,35,28,74,51,38,2,259,86,44,32
876505,2022/2023,HIK U17,5,260,0,0,0,140,116,12,7,57,42,0,0,60,16,26,12
856270,2022/2023,Næsby U17,3,70,0,0,0,11,9,0,0,4,4,0,0,21,5,1,1
56644,2022/2023,Kolding IF,28,1591,14,3,0,315,228,28,18,51,28,94,1,508,203,29,19
579414,2022/2023,Lyseng,13,1140,2,3,0,388,298,68,37,214,143,12,0,191,96,98,55
769846,2022/2023,Hobro IK U17,29,1845,0,3,0,557,415,107,69,225,144,3,0,338,116,109,66
764618,2022/2023,OB U19,2,69,0,0,0,23,20,2,2,7,6,1,0,8,3,3,2
659984,2022/2023,HIK,20,1319,4,1,0,351,246,33,22,89,53,49,1,323,100,62,42
847898,2022/2023,AGF U19,4,390,0,0,0,96,84,2,1,35,24,0,0,12,10,17,7
449486,2022/2023,Young Boys,15,718,3,3,0,115,75,9,5,33,19,37,0,187,63,14,12
882021,2022/2023,Hobro IK U17,1,90,0,0,0,12,9,0,0,7,4,0,0,0,0,5,2
846612,2022/2023,Ishøj,31,2415,10,4,0,750,564,65,46,194,134,91,6,595,240,115,93
767229,2022/2023,Esbjerg U15,26,2351,4,1,0,989,742,167,111,419,269,42,5,489,147,213,128
845244,2022/2023,IF Lyseng U17,21,1474,0,1,0,480,390,54,30,203,139,1,0,164,51,102,54
769190,2022/2023,Brøndby U17,1,59,0,0,0,11,4,1,0,3,1,0,0,6,2,4,1
769177,2022/2023,København U15,2,130,1,0,0,31,27,2,2,5,3,6,0,23,6,2,2
561927,2022/2023,Brabrand,3,270,0,0,0,66,50,21,10,59,43,0,0,3,1,36,33
833385,2022/2023,SfB-Oure FA U17,14,448,3,0,0,94,69,5,3,33,21,12,0,103,27,15,8
766694,2022/2023,SønderjyskE U15,3,270,0,0,0,79,66,7,7,19,15,5,0,95,35,14,10
832295,2022/2023,Sønderjyske U15,7,660,0,0,0,262,216,11,2,107,67,0,0,8,6,48,16
634190,2022/2023,Vejle U19,13,1057,1,1,0,501,388,65,30,217,143,12,1,208,76,86,50
660888,2022/2023,B.93,1,1,0,0,0,1,0,0,0,1,0,0,0,3,3,0,0
915592,2022/2023,Hvidovre U17,6,355,1,0,0,74,55,12,10,34,23,2,0,67,29,26,16
769262,2022/2023,FC Nordsjælland U15,18,1680,0,0,0,406,354,11,2,167,128,0,0,11,9,54,20
766557,2022/2023,SfB-Oure FA U19,25,1310,2,3,0,321,256,47,25,113,82,11,0,203,60,31,28
764494,2022/2023,Helsingør U19,2,66,0,0,0,23,19,3,1,11,8,0,0,13,2,5,3
684216,2022/2023,Viborg U17,20,1686,5,1,0,414,298,24,18,86,57,89,4,521,222,59,44
844651,2022/2023,Horsens U15,21,1133,0,1,0,271,190,42,23,132,75,1,0,234,68,75,38
880562,2022/2023,Kolding IF U19,1,44,0,0,0,11,8,1,0,1,0,0,0,11,3,0,0
691707,2022/2023,Horsens U19,5,279,0,3,0,133,113,13,8,46,31,0,0,36,13,23,14
782515,2022/2023,Næsby U17,27,2071,20,5,0,234,157,26,14,63,26,66,0,376,103,32,20
915795,2022/2023,Amager Academy U17,1,90,0,0,0,27,26,0,0,5,4,0,0,0,0,1,0
678994,2022/2023,Randers U19,2,9,0,0,0,13,8,2,1,2,1,1,0,3,0,1,1
619517,2022/2023,Amager Academy U19,9,194,0,2,0,72,59,5,5,26,16,0,0,53,21,14,11
678660,2022/2023,OB U17,20,1574,0,6,0,702,523,106,60,239,150,22,2,216,69,160,108
680661,2022/2023,AB U19,19,1034,0,3,0,595,485,54,21,253,175,5,0,162,61,105,58
928953,2022/2023,SfB-Oure FA U17,1,16,0,0,0,3,2,1,0,0,0,2,0,7,2,0,0
706958,2022/2023,Randers U17,22,1011,0,0,0,416,338,45,34,121,83,2,0,203,67,58,36
375468,2022/2023,Aarhus Fremad,7,97,0,0,0,59,52,6,6,15,15,8,0,45,18,11,8
919132,2022/2023,København U17,8,483,1,1,0,129,98,9,8,37,26,17,0,127,40,16,11
861969,2022/2023,Næsby U17,8,377,0,1,0,107,71,16,6,43,23,2,0,69,22,23,10
876473,2022/2023,Kolding IF U17,5,450,0,0,0,130,107,5,0,52,35,0,0,9,6,22,7
760963,2022/2023,Vejle U15,6,540,2,0,0,244,183,45,29,99,68,5,3,180,71,56,39
760804,2022/2023,Hobro IK U17,12,842,2,2,1,298,236,31,18,127,77,3,0,75,27,72,44
874722,2022/2023,Amager Academy U17,4,66,0,0,0,6,5,1,1,1,1,3,0,10,4,1,1
762324,2022/2023,Næstved U17,30,2352,6,0,0,605,430,82,50,178,110,58,4,718,252,92,71
787635,2022/2023,Silkeborg IF U15,25,2117,9,1,0,329,241,30,16,74,41,94,0,426,152,35,20
621863,2022/2023,Horsens U19,25,1711,4,1,0,544,371,62,36,186,99,63,1,363,106,131,84
818712,2022/2023,Roskilde U17,8,478,0,1,0,228,178,23,13,82,57,3,2,87,28,45,26
764503,2022/2023,HIK U17,18,1493,2,3,0,694,557,80,36,338,223,12,1,162,71,156,83
