PLAYER_WYID,SEASONNAME,TEAMNAME,MATCHES,MINUTESTAGGED,GOALS,YELLOWCARD,REDCARDS,PASSES,SUCCESSFULPASSES,PASSESTOFINALTHIRD,SUCCESSFULPASSESTOFINALTHIRD,FORWARDPASSES,SUCCESSFULFORWARDPASSES,TOUCHINBOX,ASSISTS,DUELS,DUELSWON,PROGRESSIVEPASSES,SUCCESSFULPROGRESSIVEPASSES
1012781,2025/2026,SønderjyskE U17,9,329,0,1,0,125,107,9,7,46,41,8,1,129,60,21,15
1026418,2025/2026,Næsby,14,1088,1,0,0,815,668,107,78,264,190,16,2,166,52,156,109
848181,2025/2026,Roskilde U19,12,903,2,3,0,386,308,56,33,116,73,11,1,180,80,62,42
760963,2025/2026,Vejle U19,13,698,0,3,0,281,220,28,18,88,59,14,0,144,48,46,25
797369,2025/2026,OB U19,4,360,0,0,0,149,125,9,4,73,51,0,0,7,4,37,24
1196539,2025/2026,FC Nordsjælland U15,1,90,0,0,0,52,42,6,2,14,8,0,0,15,6,5,5
1106868,2025/2026,Lyngby U17,11,946,0,0,0,547,470,55,25,259,188,1,0,8,7,124,86
1192599,2025/2026,SønderjyskE U15,10,863,5,3,0,186,129,11,6,39,20,51,2,282,97,27,19
779791,2025/2026,Sønderjyske U17,2,180,0,0,0,55,47,5,2,32,25,0,0,2,2,14,9
1103136,2025/2026,Sønderjyske U15,1,90,1,0,0,40,24,11,7,22,11,2,0,26,12,13,6
1182935,2025/2026,Horsens U19,3,172,0,1,0,51,32,8,5,15,9,6,0,24,6,14,11
1256320,2025/2026,Nykøbing,3,242,0,0,0,103,78,13,5,30,18,1,0,38,19,19,10
1088612,2025/2026,HIK,16,1334,4,3,0,483,352,68,39,158,87,31,4,219,74,76,54
1266921,2025/2026,Lyngby U19,2,13,0,0,0,13,13,3,3,6,6,0,0,2,1,7,7
1128960,2025/2026,B.93 U17,3,76,0,0,0,44,35,9,7,24,22,1,0,17,12,14,11
685609,2025/2026,Lyngby U19,5,480,0,0,0,178,142,21,10,109,76,0,0,7,5,72,50
449414,2025/2026,Odder,15,1191,3,3,0,995,903,120,97,230,193,31,0,223,86,87,66
1034785,2025/2026,OB U15,1,21,0,0,0,7,5,2,1,5,3,0,0,5,3,3,2
971622,2025/2026,Amager Academy U19,9,611,1,2,0,300,243,28,14,127,83,1,0,99,38,58,27
1015392,2025/2026,Amager Academy U19,10,638,3,0,0,143,100,17,10,39,21,29,0,138,48,19,11
449147,2025/2026,Næstved,10,900,0,0,0,250,211,16,4,124,91,0,0,12,9,60,34
1073504,2025/2026,Nykøbing U19,3,259,0,0,0,123,112,14,9,53,42,1,0,29,12,23,17
622048,2025/2026,Hørsholm-Usserød,12,913,5,1,0,157,118,19,11,42,25,32,2,172,53,16,9
1135917,2025/2026,Roskilde U17,8,225,1,0,0,53,38,8,5,8,4,9,1,40,15,11,7
787635,2025/2026,Silkeborg U19,10,475,0,1,0,57,35,1,0,9,5,17,1,79,17,4,4
1225078,2025/2026,Vejle U15,4,420,0,0,0,143,133,0,0,56,48,0,0,2,1,10,2
449103,2025/2026,Thisted,15,1346,1,3,0,913,767,153,100,479,369,18,1,204,95,234,171
680520,2025/2026,Helsingør,6,432,0,0,0,264,232,45,33,107,80,1,0,56,20,52,38
1145055,2025/2026,AGF U15,8,720,0,0,0,296,224,22,8,170,105,0,0,6,3,111,61
544927,2025/2026,Vendsyssel,4,338,0,1,0,140,90,37,18,71,40,5,0,69,33,35,24
766632,2025/2026,HB Køge U19,7,479,2,1,0,187,137,29,21,63,48,19,0,104,37,32,25
919140,2025/2026,Kolding IF U19,8,298,0,0,0,69,40,6,3,23,9,6,0,48,15,14,3
624748,2025/2026,Helsingør,2,25,0,0,0,28,22,1,1,9,7,0,0,8,4,1,1
1129637,2025/2026,Brøndby IF U15,1,32,0,0,0,12,9,1,0,5,3,0,0,9,2,2,1
224175,2025/2026,Næstved,16,1428,1,0,0,821,709,100,73,217,153,26,1,195,63,93,63
1112675,2025/2026,Viborg U17,3,203,0,0,0,106,95,2,0,40,31,0,0,2,2,15,9
864203,2025/2026,Viborg U19,10,695,4,2,0,198,163,23,13,43,27,16,1,181,56,24,12
1134801,2025/2026,FC Nordsjælland U15,12,675,0,1,0,174,111,13,6,34,21,25,1,134,45,36,23
1230217,2025/2026,IF Lyseng U17,10,567,4,1,0,101,68,11,8,35,22,20,1,133,28,15,12
766716,2025/2026,Sønderjyske U19,4,292,0,0,0,191,164,25,12,84,65,1,0,36,10,37,26
849896,2025/2026,HIK,1,10,0,0,0,3,3,0,0,1,1,0,0,2,0,1,1
963537,2025/2026,AGF U15,11,913,3,3,0,325,241,58,29,112,60,21,3,204,94,60,36
1224663,2025/2026,Kolding IF U17,13,753,0,2,0,318,237,55,32,124,74,2,0,134,36,90,54
845874,2025/2026,Sønderjyske U17,2,180,1,1,0,128,110,20,14,55,44,2,0,21,7,21,16
1228190,2025/2026,OB U15,4,271,3,0,0,78,53,4,2,18,9,18,0,72,15,9,2
1212986,2025/2026,Sønderjyske U15,5,157,1,1,0,27,19,3,2,9,7,2,0,34,4,3,1
1239116,2025/2026,B.93 U17,3,159,0,0,0,107,93,12,9,43,34,0,0,33,9,15,9
1170249,2025/2026,Hobro IK U19,3,129,0,0,0,20,13,2,0,9,4,1,0,28,14,5,3
1135566,2025/2026,Horsens U15,6,570,0,1,0,249,193,32,17,129,86,12,0,120,53,55,34
868445,2025/2026,Vejle U19,1,60,0,0,0,4,3,0,0,1,1,4,1,4,3,0,0
1227887,2025/2026,Næstved U19,11,407,0,1,0,78,54,4,2,17,8,5,0,98,38,7,3
678942,2025/2026,Næsby,15,1350,0,0,0,535,425,51,15,317,215,0,0,20,13,154,99
1242771,2025/2026,AB U19,4,69,0,0,0,11,10,1,1,4,4,0,0,10,2,2,2
779734,2025/2026,Brabrand,7,623,1,0,0,200,145,47,19,115,68,6,0,94,45,57,36
1212982,2025/2026,SønderjyskE U15,13,809,1,6,0,162,122,18,9,50,27,12,0,234,71,23,16
1101600,2025/2026,Esbjerg U15,2,134,0,0,0,15,12,4,2,4,3,7,0,35,12,4,2
496186,2025/2026,Odder,4,360,0,0,0,172,151,8,3,76,58,0,0,3,2,28,15
766318,2025/2026,Næsby U19,10,475,1,0,0,186,150,16,10,51,29,7,0,78,22,21,13
769266,2025/2026,Nordsjælland U19,1,7,0,0,0,4,2,1,0,3,1,0,0,3,2,1,1
1218759,2025/2026,SønderjyskE U17,10,719,0,5,0,242,190,23,12,108,74,5,0,83,23,49,23
679476,2025/2026,Roskilde,15,961,3,0,0,492,398,72,51,149,98,32,2,272,82,65,44
1147538,2025/2026,Lyngby U15,5,282,2,0,0,66,53,6,4,13,9,7,1,65,19,5,3
1224654,2025/2026,Esbjerg U15,8,750,0,0,0,217,175,9,5,91,55,0,0,6,3,51,24
765217,2025/2026,AGF U19,1,25,0,0,0,18,17,1,1,5,4,2,0,2,1,1,1
1227776,2025/2026,Silkeborg IF U15,9,501,1,0,0,229,180,22,9,110,77,2,0,63,18,40,16
1215232,2025/2026,Vanløse,13,442,1,1,1,96,60,11,5,26,12,15,1,120,32,17,10
1129641,2025/2026,Brøndby IF U15,11,1020,1,3,0,389,255,79,36,183,101,23,4,206,79,88,56
1080913,2025/2026,Silkeborg IF U15,12,1080,0,0,0,596,482,64,35,304,219,3,0,157,53,117,72
1222407,2025/2026,Midtjylland U15,7,432,0,0,0,120,93,16,11,31,20,0,0,72,20,27,18
1108798,2025/2026,Viborg U17,9,201,1,0,0,30,16,1,1,5,3,14,0,48,16,7,5
1192382,2025/2026,SfB-Oure FA U17,8,354,1,1,0,116,93,11,7,20,11,12,3,73,25,10,4
827362,2025/2026,AGF U19,8,697,4,0,0,208,183,20,17,45,36,19,1,170,77,22,16
1134797,2025/2026,Nordsjælland U17,2,81,0,0,0,13,6,0,0,3,2,5,0,10,1,1,0
881930,2025/2026,Roskilde U19,14,892,1,0,0,549,449,60,39,198,128,4,1,150,51,105,59
1099482,2025/2026,Midtjylland U17,4,131,0,1,0,84,67,8,4,25,18,6,1,46,11,11,8
1055345,2025/2026,Holbæk B&I,4,105,0,0,0,81,68,13,8,27,16,0,0,16,8,11,10
1169169,2025/2026,Næsby U17,3,254,0,0,0,54,36,8,7,20,10,3,1,64,23,14,9
1121973,2025/2026,OB U15,12,974,1,0,0,276,206,33,19,87,52,25,2,154,42,41,25
813136,2025/2026,Brønshøj,14,903,3,2,0,188,131,14,8,45,29,41,1,184,54,13,11
1145268,2025/2026,IF Lyseng U17,8,554,1,0,0,224,179,36,22,113,77,8,1,82,36,52,33
1098005,2025/2026,Sundby,15,830,1,0,0,204,158,7,4,32,19,27,1,115,40,20,9
1098635,2025/2026,AaB U19,7,142,0,1,0,70,56,8,6,22,18,1,0,55,22,10,5
915798,2025/2026,Randers U17,1,90,0,0,0,65,51,8,7,25,20,2,1,31,15,15,12
767226,2025/2026,Lyseng,6,144,0,0,0,34,18,2,1,20,11,2,1,41,10,7,2
1257653,2025/2026,SfB-Oure FA U19,4,112,0,0,0,13,6,0,0,2,0,4,0,27,4,3,1
1122656,2025/2026,Nykøbing U17,9,381,1,3,0,71,47,7,3,26,16,10,0,110,44,17,8
1140853,2025/2026,Kolding IF U17,10,694,0,0,0,210,159,20,16,54,34,9,0,194,58,27,20
764651,2025/2026,Sundby,3,184,0,0,0,106,94,15,10,41,33,2,0,40,19,21,17
1116331,2025/2026,HIK U17,12,555,0,0,0,223,177,20,12,53,35,1,1,100,34,22,11
382199,2025/2026,Holbæk B&I,16,1440,0,2,0,583,504,65,41,339,264,0,0,10,10,168,134
1221327,2025/2026,Brønshøj,10,373,2,2,0,120,98,10,9,25,19,17,0,110,39,16,9
766588,2025/2026,Esbjerg U19,1,25,0,0,0,8,7,1,1,4,3,1,0,9,2,2,1
1222322,2025/2026,AaB U15,12,988,2,1,0,379,312,30,24,128,97,22,0,153,62,67,38
784668,2025/2026,VSK Århus,2,46,0,0,0,21,14,1,0,1,0,3,0,6,2,1,1
769073,2025/2026,AGF U19,9,698,0,0,0,274,217,25,15,84,51,10,1,130,58,43,27
1224645,2025/2026,Kolding IF U17,13,1117,3,3,0,523,402,50,27,263,171,8,1,212,88,117,54
522586,2025/2026,Vanløse,16,1213,1,1,0,673,524,121,82,291,202,20,2,304,130,178,128
898801,2025/2026,Lyngby U19,6,104,0,0,0,27,20,2,2,9,5,5,0,28,9,3,2
1170298,2025/2026,Midtjylland U15,7,461,0,0,0,94,65,8,6,20,17,20,0,108,46,17,12
1056445,2025/2026,Farum Boldklub U15,3,190,0,0,0,41,28,2,1,4,2,7,0,34,19,7,6
684698,2025/2026,Lyngby U19,4,289,1,0,0,106,91,12,9,29,20,4,1,82,37,14,8
1274853,2025/2026,Vejle U15,1,56,0,0,0,17,13,2,2,5,3,0,0,4,1,4,1
56446,2025/2026,AB,9,488,1,1,0,274,205,64,32,134,86,9,0,88,30,68,50
1224595,2025/2026,Nykøbing U17,12,796,2,2,0,232,161,38,20,101,58,14,0,183,80,54,36
682104,2025/2026,Thisted,10,163,0,0,0,70,57,10,8,13,9,5,1,51,22,9,6
1112686,2025/2026,Hvidovre U17,11,690,0,1,0,241,184,30,22,98,64,4,0,135,40,44,22
1064883,2025/2026,Lyngby U19,4,203,0,0,0,81,63,5,2,20,9,5,0,57,21,14,5
682101,2025/2026,Viborg U19,6,342,1,0,0,110,85,15,9,27,14,13,2,55,26,12,11
1218816,2025/2026,Sønderjyske U17,3,39,0,0,0,13,9,2,2,8,5,0,0,4,2,4,2
1254284,2025/2026,AGF U19,1,46,1,0,0,1,1,0,0,0,0,1,0,3,3,0,0
1134791,2025/2026,Farum Boldklub U15,11,957,2,0,0,421,301,63,30,154,95,16,0,202,81,70,39
1071572,2025/2026,Næsby U19,2,39,0,0,0,2,1,0,0,0,0,0,0,7,1,0,0
1249964,2025/2026,Næstved U19,14,1308,1,2,0,244,180,10,4,54,34,41,3,319,114,27,11
846919,2025/2026,Næsby U19,14,1116,1,2,0,330,247,41,26,101,60,14,1,230,76,46,19
864202,2025/2026,Viborg U17,1,20,0,0,0,8,2,1,0,6,1,0,0,8,4,3,0
1002337,2025/2026,Midtjylland U15,7,630,1,0,0,167,117,22,12,56,39,36,2,193,76,35,21
882056,2025/2026,Holbæk B&I,8,141,0,0,0,87,76,5,5,22,17,5,0,65,16,15,10
846651,2025/2026,Vanløse,16,1382,0,3,0,664,574,52,28,308,235,5,0,162,54,136,92
1099838,2025/2026,SønderjyskE U15,10,874,1,4,0,370,288,44,30,197,134,7,1,126,35,84,42
1094070,2025/2026,Hobro IK U17,12,814,0,0,0,253,150,46,25,129,63,9,0,138,45,69,35
1230535,2025/2026,Hvidovre U17,12,542,3,0,0,63,42,5,3,14,6,15,1,89,18,12,4
1099838,2025/2026,Sønderjyske U17,5,75,0,0,0,39,27,7,5,16,7,0,0,9,4,12,6
1100209,2025/2026,Horsens U17,2,16,0,0,0,4,4,1,1,1,1,0,0,6,1,2,2
1229063,2025/2026,HB Køge U19,8,175,0,0,0,55,45,8,6,16,13,1,0,39,11,7,6
577615,2025/2026,Holbæk B&I,12,287,1,1,0,119,95,8,5,34,23,9,0,79,25,11,6
1164275,2025/2026,AB,1,90,0,0,0,17,14,3,1,11,8,0,0,0,0,4,3
624324,2025/2026,Ishøj,15,1170,3,4,0,291,226,23,19,76,51,29,2,252,79,33,22
745650,2025/2026,Kolding IF U19,7,431,0,1,0,75,54,4,0,18,10,12,0,60,15,6,3
1166172,2025/2026,Midtjylland U19,2,125,0,0,0,69,59,5,4,20,16,2,0,15,7,9,9
961452,2025/2026,Sønderjyske U17,7,630,0,1,0,183,148,7,0,83,51,0,0,6,5,40,17
786362,2025/2026,Nykøbing U19,10,797,0,3,1,319,242,43,29,104,60,2,0,172,63,56,28
1071403,2025/2026,SønderjyskE U15,2,129,0,0,0,32,21,6,2,11,7,3,0,34,15,6,3
1103387,2025/2026,Næsby U17,11,948,1,1,0,249,166,41,20,98,58,6,1,206,68,70,32
933775,2025/2026,Hvidovre U17,10,685,0,1,0,347,233,80,36,174,103,7,3,205,89,89,61
1134817,2025/2026,Lyngby U15,2,109,0,1,0,47,43,0,0,7,5,0,0,4,1,2,0
992546,2025/2026,Midtjylland U19,4,360,0,0,0,81,67,11,8,55,43,0,0,1,1,28,21
1229085,2025/2026,Silkeborg IF U15,2,55,0,0,0,27,25,3,3,13,11,0,0,7,3,5,3
945993,2025/2026,Esbjerg U17,3,152,0,1,0,54,38,8,4,29,18,1,0,34,7,19,9
1103389,2025/2026,Viborg U17,13,1121,14,1,0,218,172,26,18,46,26,52,2,244,73,28,14
1129950,2025/2026,FA 2000,15,1017,4,3,0,207,150,18,10,60,33,25,1,226,64,34,19
747031,2025/2026,Roskilde,10,900,0,1,0,386,334,37,11,184,135,1,0,11,6,66,44
1211308,2025/2026,Randers U15,5,224,1,0,0,57,46,8,5,28,20,2,0,32,10,12,7
868832,2025/2026,FC Nordsjælland U15,6,570,0,0,0,209,163,4,1,94,57,0,0,8,7,54,17
1234811,2025/2026,SfB-Oure FA U17,11,505,2,0,0,101,74,10,8,23,15,21,1,130,50,18,13
624951,2025/2026,Brabrand,13,898,4,1,0,109,73,23,15,54,31,30,0,258,89,25,19
549468,2025/2026,Thisted,15,1316,10,2,0,228,176,14,8,43,28,49,2,297,112,15,7
1238119,2025/2026,HIK U17,2,180,0,0,0,165,134,22,5,55,29,0,0,4,3,29,16
764633,2025/2026,Sundby,14,577,1,0,0,220,174,30,21,70,44,11,1,129,48,34,21
933545,2025/2026,Helsingør U17,12,565,1,0,0,124,87,10,5,26,15,17,1,101,25,24,17
1026833,2025/2026,København U19,4,159,1,1,0,42,36,1,0,9,7,1,0,35,15,4,3
1132681,2025/2026,HB Køge U17,13,916,3,0,0,398,311,45,31,131,97,14,0,156,50,67,40
1127717,2025/2026,Helsingør U17,10,553,0,2,0,277,235,33,22,123,92,3,0,117,45,55,37
766319,2025/2026,SfB-Oure FA U19,5,303,0,0,0,137,113,13,9,38,26,6,0,88,41,18,13
822357,2025/2026,HIK U19,6,540,0,2,0,167,139,15,9,73,48,0,0,4,4,32,17
612335,2025/2026,Lyseng,1,4,0,0,0,2,2,1,1,0,0,0,0,0,0,1,1
764672,2025/2026,Næstved U19,2,210,0,0,0,100,91,10,6,38,30,0,0,1,1,20,16
932299,2025/2026,IF Lyseng U17,1,90,0,0,0,51,45,8,8,17,16,0,0,28,11,6,6
1226510,2025/2026,Roskilde U17,10,480,0,0,0,179,135,13,8,95,66,0,0,68,23,42,15
867854,2025/2026,Lyngby U19,6,238,0,0,0,101,76,11,8,31,20,6,0,47,19,13,7
965343,2025/2026,Nykøbing U17,2,134,0,0,0,50,28,7,2,43,24,0,0,2,2,22,10
846675,2025/2026,Vanløse,12,810,1,1,0,326,260,73,41,105,61,7,0,97,33,54,41
500524,2025/2026,Vanløse,2,180,0,1,0,74,51,12,5,39,23,1,0,46,10,22,10
1258384,2025/2026,Randers U15,3,247,0,1,0,80,63,8,5,25,21,4,0,32,9,19,19
961455,2025/2026,Midtjylland U17,13,1027,4,3,0,337,254,47,28,104,69,52,2,199,64,67,46
624829,2025/2026,Næstved,13,732,0,0,0,202,146,7,4,36,21,35,0,162,51,21,14
861912,2025/2026,Helsingør,3,198,1,0,0,44,34,6,3,16,10,7,0,30,4,4,3
1241962,2025/2026,SfB-Oure FA U19,6,254,0,1,0,85,69,12,7,35,25,0,0,40,14,16,8
1170189,2025/2026,Nordsjælland U17,1,52,0,0,0,34,28,3,1,13,9,0,0,11,5,4,1
858908,2025/2026,B 93 U19,5,131,0,0,0,78,65,8,6,21,16,2,0,14,7,7,6
748632,2025/2026,Midtjylland U19,10,666,3,2,0,191,126,17,11,50,32,45,3,289,128,37,28
1147825,2025/2026,Næsby U17,6,273,0,0,0,60,46,5,4,22,13,2,1,40,10,13,8
769282,2025/2026,Hobro IK U19,13,1230,0,2,0,644,520,98,66,282,206,13,2,208,97,160,107
1073500,2025/2026,Ishøj,4,16,0,0,0,11,8,0,0,2,1,0,0,10,4,2,1
1226122,2025/2026,Lyngby U17,2,123,0,0,0,61,51,7,5,18,13,0,0,35,14,7,5
769292,2025/2026,AaB U19,7,402,0,0,0,70,47,6,3,12,4,10,0,95,35,8,3
1085391,2025/2026,Sundby,15,1291,1,4,0,853,753,81,39,258,181,9,0,192,87,108,71
933333,2025/2026,B 93 U19,6,570,0,0,0,287,255,10,5,132,105,0,0,11,7,46,22
922476,2025/2026,AB U19,10,562,2,1,0,158,102,12,5,31,13,17,0,114,37,17,13
1129672,2025/2026,København U15,6,540,0,1,0,333,288,13,5,131,91,0,0,4,2,62,31
1170525,2025/2026,B 93 U19,1,16,0,0,0,12,11,1,1,3,3,1,0,1,1,2,2
1103241,2025/2026,AB U17,8,502,3,0,0,187,128,19,13,53,34,24,1,192,88,32,20
1028618,2025/2026,Kolding IF U19,12,566,2,1,0,150,127,10,7,34,26,14,0,135,50,22,17
1072267,2025/2026,Frem,12,930,1,1,0,445,363,79,50,145,99,7,1,196,71,63,45
476347,2025/2026,Odder,14,937,0,2,0,804,765,58,50,186,171,1,0,137,59,54,36
624820,2025/2026,Odder,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1186726,2025/2026,HIK U17,2,111,0,0,1,46,37,3,0,20,13,0,0,4,3,11,5
1226291,2025/2026,Randers U17,1,90,0,1,0,48,45,3,3,14,11,0,0,17,13,10,7
680659,2025/2026,Helsingør,12,526,0,0,0,88,52,5,2,26,11,18,0,154,54,8,5
602439,2025/2026,Sundby,13,1038,4,2,0,474,356,80,53,151,97,24,1,221,81,90,61
1031102,2025/2026,Esbjerg U17,14,1290,1,3,0,750,607,79,39,309,198,4,0,175,86,148,74
769254,2025/2026,Kolding IF U17,1,90,0,1,0,51,41,6,5,27,19,1,0,18,9,15,7
814415,2025/2026,Hobro IK U19,2,147,0,0,0,49,37,9,8,16,10,2,0,36,14,11,10
971633,2025/2026,AGF U19,3,177,0,0,0,105,91,8,7,38,29,1,0,32,16,17,11
1186724,2025/2026,Silkeborg IF U15,11,965,11,3,0,206,171,14,12,37,28,71,3,241,88,21,18
1227693,2025/2026,Amager Academy U17,7,161,0,0,0,84,68,6,2,39,26,2,0,36,12,14,4
619680,2025/2026,Brønshøj,14,839,0,1,0,311,242,29,18,123,86,19,2,212,88,55,35
1099494,2025/2026,Midtjylland U15,7,543,2,1,0,183,140,25,15,58,41,15,1,152,75,41,24
752258,2025/2026,Horsens U19,5,390,0,1,0,252,205,43,23,108,66,3,0,60,26,55,36
942372,2025/2026,AB U19,14,1380,1,2,0,751,651,99,64,335,257,7,0,159,66,146,103
769002,2025/2026,Nordsjælland U17,12,775,1,2,0,267,214,20,14,55,42,29,1,154,36,34,15
1281119,2025/2026,Esbjerg U19,1,28,0,0,0,9,8,1,1,0,0,3,0,7,2,1,1
1026321,2025/2026,SfB-Oure FA U19,7,328,0,0,0,60,39,6,2,16,6,4,0,58,14,9,3
933539,2025/2026,Helsingør U17,11,836,2,1,0,360,290,34,27,93,70,23,2,209,80,46,33
1172134,2025/2026,Helsingør U19,13,1064,0,2,0,533,478,45,32,164,126,0,0,143,52,62,37
686535,2025/2026,Kolding IF U19,14,1284,0,1,0,900,772,124,71,376,279,7,0,247,103,155,104
1085214,2025/2026,B.93 U17,11,686,2,0,0,228,155,25,18,69,39,53,6,199,87,48,37
1029945,2025/2026,Vejle U17,9,252,0,1,0,66,49,8,3,26,18,2,0,76,33,5,4
814095,2025/2026,Helsingør,3,89,0,0,0,18,10,2,1,2,1,2,0,12,3,7,3
1079587,2025/2026,København U17,5,364,0,0,0,354,337,48,42,121,106,5,1,54,20,51,45
1238304,2025/2026,Næstved U17,7,316,0,0,0,43,33,2,1,9,8,6,0,87,24,5,4
742492,2025/2026,Hobro IK U19,8,670,5,0,0,140,95,27,18,38,24,22,0,191,73,24,17
1194161,2025/2026,HIK U17,14,1120,8,3,0,171,141,8,3,13,9,43,1,304,106,8,6
769191,2025/2026,Lyngby U17,1,67,0,0,0,52,45,3,1,21,16,0,0,9,4,5,3
679646,2025/2026,Vendsyssel,9,813,1,1,0,516,468,75,56,246,213,5,0,75,34,91,70
638043,2025/2026,Vejle U19,4,288,0,0,0,267,235,17,9,99,77,3,0,63,24,44,23
941424,2025/2026,HB Køge U19,5,192,0,0,0,66,55,10,7,13,10,4,0,30,5,5,4
1055842,2025/2026,AB,15,1026,6,1,0,219,153,22,15,41,24,52,4,227,70,25,21
769255,2025/2026,Kolding IF U19,10,533,5,1,0,109,74,18,7,32,15,19,1,109,29,10,5
678944,2025/2026,Næsby,14,1238,1,5,0,797,658,76,63,300,234,31,1,273,122,160,113
1238411,2025/2026,FA 2000,3,31,0,0,0,1,0,0,0,0,0,0,0,11,3,0,0
624940,2025/2026,Sundby,12,623,0,0,0,18,15,2,0,5,3,2,1,16,5,1,1
562601,2025/2026,Frem,15,1164,0,2,0,567,417,97,57,217,135,10,0,178,69,123,97
1101598,2025/2026,Esbjerg U17,9,340,0,1,0,85,74,6,4,21,17,6,0,62,16,13,10
1192465,2025/2026,Randers U19,1,77,0,0,0,32,25,3,3,5,5,5,0,19,10,4,3
506324,2025/2026,Thisted,15,1318,0,3,0,733,617,91,53,221,147,1,0,226,115,110,64
1027802,2025/2026,Horsens U15,3,330,2,0,0,128,108,15,9,40,31,3,0,80,37,14,9
1067543,2025/2026,Esbjerg U15,3,300,0,0,0,130,112,17,6,47,31,0,0,3,2,20,16
1231825,2025/2026,Midtjylland U15,2,63,0,0,0,4,4,1,1,0,0,1,0,7,1,0,0
769210,2025/2026,Silkeborg U17,3,275,0,0,0,119,98,20,12,46,33,0,0,27,10,20,11
797374,2025/2026,OB U19,9,609,0,1,0,190,149,12,9,55,39,17,0,89,24,30,18
766312,2025/2026,OB U19,10,732,0,3,0,569,504,68,48,194,144,3,1,113,42,90,66
760957,2025/2026,Midtjylland U19,4,360,0,0,0,114,96,12,9,66,50,0,0,8,6,33,25
767232,2025/2026,Esbjerg U17,5,450,1,0,0,245,188,26,9,107,61,4,0,78,29,48,24
619569,2025/2026,Skive,13,1104,0,4,0,571,472,96,51,234,154,5,0,171,76,115,78
1224596,2025/2026,Nykøbing U17,3,270,0,0,0,59,48,0,0,36,27,0,0,3,1,21,10
1224455,2025/2026,Vejle U17,1,60,0,0,0,9,9,0,0,0,0,3,0,13,3,0,0
882054,2025/2026,Esbjerg U17,14,1104,5,3,0,184,140,6,3,37,24,26,0,267,92,21,9
1226321,2025/2026,AGF U15,12,1008,0,0,0,286,211,19,9,87,48,9,0,196,54,53,22
1028173,2025/2026,Midtjylland U17,11,528,1,1,0,93,55,10,5,22,10,26,0,131,54,14,9
962893,2025/2026,Næstved U19,12,1051,3,1,0,643,532,92,60,238,158,8,0,170,69,129,79
681184,2025/2026,Næstved U17,1,20,0,0,0,13,8,2,1,8,5,0,0,3,3,4,1
762898,2025/2026,Næsby,9,291,2,3,0,134,102,16,10,26,17,13,0,111,37,17,12
927097,2025/2026,HB Køge U19,8,474,1,1,0,245,219,30,22,77,59,8,0,65,30,28,19
1073534,2025/2026,AB U17,4,283,0,0,0,67,48,5,4,11,8,11,0,76,20,7,2
1174743,2025/2026,SfB-Oure FA U17,10,515,0,1,0,96,60,10,6,24,16,21,1,99,38,14,10
706958,2025/2026,Randers U19,5,96,0,0,0,30,26,1,1,12,10,2,0,14,5,6,5
1056531,2025/2026,B.93 U17,8,271,0,2,0,155,114,32,20,79,50,7,0,79,25,37,24
911320,2025/2026,Næsby U19,1,4,0,0,0,1,1,0,0,1,1,0,0,4,2,0,0
1226050,2025/2026,Brabrand,2,12,0,0,0,13,4,1,0,1,0,3,0,8,2,5,2
1079785,2025/2026,Hvidovre U17,8,462,4,1,0,121,86,15,6,48,29,13,1,122,39,23,15
1085412,2025/2026,Sundby,13,1170,0,0,0,576,473,77,42,282,191,0,0,20,15,150,106
1223925,2025/2026,Brøndby IF U15,1,32,0,0,0,5,3,0,0,1,1,0,0,8,0,0,0
1226508,2025/2026,Roskilde U17,8,470,1,1,0,164,122,26,17,79,50,4,0,86,32,35,25
1108702,2025/2026,Amager Academy U19,6,570,0,2,0,221,183,17,8,86,59,3,0,84,27,29,10
941458,2025/2026,Viborg U17,2,158,0,1,0,94,77,13,8,42,32,0,0,28,12,18,9
579426,2025/2026,Odder,7,199,0,1,0,155,127,18,11,53,37,6,1,41,12,30,18
961227,2025/2026,HIK U19,6,417,1,0,0,193,137,30,15,71,37,5,1,124,55,36,21
1221914,2025/2026,Horsens U15,9,665,0,0,0,231,150,17,8,112,69,13,1,117,35,55,25
1055055,2025/2026,Kolding IF U17,2,172,1,1,0,65,47,10,5,29,19,6,0,44,15,13,7
864112,2025/2026,HB Køge U19,8,351,0,2,0,49,36,3,3,15,10,10,0,110,39,6,4
622981,2025/2026,VSK Århus,15,1252,0,2,0,785,659,107,78,229,160,12,0,174,60,108,78
754550,2025/2026,Vendsyssel,14,903,3,3,0,278,188,15,6,86,50,38,0,247,106,51,32
1101572,2025/2026,HIK U19,13,1170,0,0,0,786,695,83,59,321,255,9,0,165,66,129,91
738641,2025/2026,Helsingør U19,13,1200,4,1,0,543,480,74,61,177,139,17,0,331,149,86,69
